burst_size	close_chance	degrade_chance	freq_adj0	loss_chance	mean_occupancy	open_chance	size_adj0	size_cov	switching_rate	transcribe_chance
4.0	0.25	0.258	0.00089909742460903	0.0	0.007936507936507936	0.002	1.3689763674850655	0.4808869130158461	3.9682539682539684	1.0
23.392141905702925	0.25	0.258	0.002016932452168163	0.0	0.007936507936507936	0.002	3.5687929266592633	0.6352937414242008	3.9682539682539684	5.848035476425731
136.79807573413572	0.25	0.258	0.002378291566306978	0.0	0.007936507936507936	0.002	17.699361760510097	0.6173819067115152	3.9682539682539684	34.19951893353393
799.9999999999993	0.25	0.258	0.0024434139371659613	0.0	0.007936507936507936	0.002	100.7478190767842	0.60898181230858	3.9682539682539684	199.99999999999983
0.5981395124884882	1.671850762441055	0.258	0.0005948918421092575	0.0	0.0011948496514010043	0.002	1.2650197886927868	0.44153199194994336	0.5974248257005021	1.0
3.4979410888846707	1.671850762441055	0.258	0.0016432609162057021	0.0	0.0011948496514010043	0.002	2.6781740964059213	0.7004229334925738	0.5974248257005021	5.848035476425731
20.45608358224481	1.671850762441055	0.258	0.0022711454959888355	0.0	0.0011948496514010043	0.002	11.332099326526079	0.7951907112174896	0.5974248257005021	34.19951893353393
119.62790249769755	1.671850762441055	0.258	0.0024232838452974415	0.0	0.0011948496514010043	0.002	62.10993019744617	0.8146276005613737	0.5974248257005021	199.99999999999983
0.08944271909999159	11.180339887498949	0.258	0.00016474904643781763	0.0	0.00017885344392329337	0.002	1.0718171108654917	0.25877781892799995	0.08942672196164668	1.0
0.5230641944047322	11.180339887498949	0.258	0.000727059449869949	0.0	0.00017885344392329337	0.002	1.4203117196639268	0.5434174045977186	0.08942672196164668	5.848035476425731
3.0588979653269193	11.180339887498949	0.258	0.001745838319150983	0.0	0.00017885344392329337	0.002	3.4590717554046164	0.8418902857254097	0.08942672196164668	34.19951893353393
17.8885438199983	11.180339887498949	0.258	0.0022968022147885625	0.0	0.00017885344392329337	0.002	15.376234473640276	0.9657917600045678	0.08942672196164668	199.99999999999983
0.002	500.0	0.258	4.202659810048637e-06	0.0	3.9999840000639995e-06	0.002	1.0017276174943783	0.04152933840350051	0.001999992000032	1.0
0.011696070952851462	500.0	0.258	2.4373530408960953e-05	0.0	3.9999840000639995e-06	0.002	1.0101024936148366	0.10001533958774114	0.001999992000032	5.848035476425731
0.06839903786706786	500.0	0.258	0.0001359484235826658	0.0	3.9999840000639995e-06	0.002	1.0590579029044416	0.23625157922190035	0.001999992000032	34.19951893353393
0.39999999999999963	500.0	0.258	0.0006260988275339496	0.0	3.9999840000639995e-06	0.002	1.3448101844372526	0.5074136559718552	0.001999992000032	199.99999999999983
0.013374806099528435	74.76743906106105	0.258	2.76140902918387e-05	0.0	2.6748896676444025e-05	0.002	1.0114542841090843	0.1064254672341342	0.013374448338222013	1.0
0.07821634056035755	74.76743906106105	0.258	0.00015308710500616662	0.0	2.6748896676444025e-05	0.002	1.0669606114739916	0.25062750347979945	0.013374448338222013	5.848035476425731
0.45741193443316785	74.76743906106105	0.258	0.0006867203393787769	0.0	2.6748896676444025e-05	0.002	1.3909678283434792	0.5312423899944909	0.013374448338222013	34.19951893353393
2.674961219905685	74.76743906106105	0.258	0.001703503571268028	0.0	2.6748896676444025e-05	0.002	3.2791701054861786	0.8380240748564116	0.013374448338222013	199.99999999999983
4.0	0.25	0.258	0.015994433229914895	0.0	0.12619922826757132	0.036106407876409924	1.3705423568070252	0.48129680826731325	3.495203086929714	1.0
23.392141905702925	0.25	0.258	0.035766720723719336	0.0	0.12619922826757132	0.036106407876409924	3.5841996427452067	0.6337133937852025	3.495203086929714	5.848035476425731
136.79807573413572	0.25	0.258	0.04207517850225195	0.0	0.12619922826757132	0.036106407876409924	17.817852000844336	0.6137702541951029	3.495203086929714	34.19951893353393
799.9999999999993	0.25	0.258	0.04320431048336615	0.0	0.12619922826757132	0.036106407876409924	101.47620906094468	0.6048837961414367	3.495203086929714	199.99999999999983
0.5981395124884882	1.671850762441055	0.258	0.010617739417538408	0.0	0.021140113173738824	0.036106407876409924	1.2666635361989715	0.4422778595569169	0.5854947755007966	1.0
3.4979410888846707	1.671850762441055	0.258	0.029215416825628893	0.0	0.021140113173738824	0.036106407876409924	2.692100339612422	0.6992582561776065	0.5854947755007966	5.848035476425731
20.45608358224481	1.671850762441055	0.258	0.040214278532366254	0.0	0.021140113173738824	0.036106407876409924	11.43755108098193	0.7909794109408903	0.5854947755007966	34.19951893353393
119.62790249769755	1.671850762441055	0.258	0.04285561872607868	0.0	0.021140113173738824	0.036106407876409924	62.76471443812939	0.8094333102640493	0.5854947755007966	199.99999999999983
0.08944271909999159	11.180339887498949	0.258	0.002962770112276525	0.0	0.003219059488681091	0.036106407876409924	1.0729230363409525	0.26057691766065894	0.08915479766637932	1.0
0.5230641944047322	11.180339887498949	0.258	0.01302657429632259	0.0	0.003219059488681091	0.036106407876409924	1.4270733721067204	0.545993456046522	0.08915479766637932	5.848035476425731
3.0588979653269193	11.180339887498949	0.258	0.03104596563978801	0.0	0.003219059488681091	0.036106407876409924	3.501719458858197	0.8421895272789489	0.08915479766637932	34.19951893353393
17.8885438199983	11.180339887498949	0.258	0.040662018473656025	0.0	0.003219059488681091	0.036106407876409924	15.635349272704877	0.9636601189557984	0.08915479766637932	199.99999999999983
0.002	500.0	0.258	7.58636061928275e-05	0.0	7.220760143860121e-05	0.036106407876409924	1.0017632767539322	0.04195497215122906	0.001999855584797123	1.0
